toxicity_regime,n_steps,mean_pnl,final_pnl_last_step,fill_rate_bid,fill_rate_ask,avg_adverse_selection_cost,avg_realized_spread_component,avg_markout,median_markout,mean_inventory_abs,run_id,use_hawkes,A,k,markout_horizon_steps
low_toxicity,7722,5520.541359560995,8108.529185,0.022533022533022532,0.018518518518518517,0.2530594405594406,0.2527033152033152,-0.24657728706624607,-0.245,355.8728308728309,hawkes__A_0.08__k_4.0__h_1,True,0.08,4.0,1
medium_toxicity,7722,5403.658604972806,8132.529185,0.02292152292152292,0.024087024087024088,0.29043641543641546,0.2898212898212898,-0.24713498622589533,-0.245,360.56721056721057,hawkes__A_0.08__k_4.0__h_1,True,0.08,4.0,1
high_toxicity,7956,4129.268884856084,8086.432305,0.03557063851181498,0.04022121669180493,0.46875,0.46772875816993464,-0.24738805970149255,-0.245,304.47146807440924,hawkes__A_0.08__k_4.0__h_1,True,0.08,4.0,1
