toxicity_regime,n_steps,mean_pnl,final_pnl_last_step,fill_rate_bid,fill_rate_ask,avg_adverse_selection_cost,avg_realized_spread_component,avg_markout,median_markout,mean_inventory_abs,run_id,use_hawkes,A,k,markout_horizon_steps
low_toxicity,7722,7149.752024625745,10675.982885,0.03237503237503238,0.02784252784252784,0.36875161875161877,0.37116355866355866,-0.2449462365591398,-0.245,346.67184667184665,baseline__A_0.12__k_4.0__h_3,False,0.12,4.0,3
medium_toxicity,7722,6999.77911571225,10700.09487,0.03392903392903393,0.03224553224553225,0.41116291116291115,0.41362341362341365,-0.24853228962818003,-0.25,337.46762496762494,baseline__A_0.12__k_4.0__h_3,False,0.12,4.0,3
high_toxicity,7956,5699.393902315863,10723.179285,0.0457516339869281,0.05153343388637506,0.6251885369532428,0.6192653343388638,-0.2570542635658915,-0.255,321.87028657616895,baseline__A_0.12__k_4.0__h_3,False,0.12,4.0,3
