toxicity_regime,n_steps,mean_pnl,final_pnl_last_step,fill_rate_bid,fill_rate_ask,avg_adverse_selection_cost,avg_realized_spread_component,avg_markout,median_markout,mean_inventory_abs,run_id,use_hawkes,A,k,markout_horizon_steps
low_toxicity,7722,7709.0370771814305,11607.066105,0.03418803418803419,0.029526029526029528,0.39298433048433046,0.39207782957782955,-0.24671747967479674,-0.245,368.6803936803937,hawkes__A_0.12__k_4.0__h_3,True,0.12,4.0,3
medium_toxicity,7722,7536.462001011396,11613.75982,0.033281533281533285,0.034447034447034446,0.4163914788914789,0.41755698005698005,-0.24591778202676867,-0.245,371.2121212121212,hawkes__A_0.12__k_4.0__h_3,True,0.12,4.0,3
high_toxicity,7956,5742.303162420187,11592.469225,0.05140774258421317,0.05618401206636501,0.6648127199597788,0.6641371292106586,-0.247161214953271,-0.245,318.9888134741076,hawkes__A_0.12__k_4.0__h_3,True,0.12,4.0,3
